Project ID,LOC,FP,UCP,Effort (person-hours),Development Time (months),Team Size,Project Type,Language Type,Primary Programming Language,Count Approach,Application Group,Application Type,Development Type,Defect Density,Productivity,Schedule
3030,22.56,376,406.95,2560,4,4,Embedded,3GL,C++,IFPUG 4+,Infrastructure Software,Internet Banking,Other,1.18,23.5,4
3031,52.86,881,932.99,2880,6,3,Embedded,3GL,C++,IFPUG 4+,Real-Time Application,Transaction System,New Development,3.19,48.944,6
3032,47.79,810,739.64,35360,17,13,Web,3GL,C#,NESMA,Infrastructure Software,Internet Banking,New Development,4.98,3.665,17
3033,6.12,306,317.68,26400,15,11,Enterprise,4GL,Oracle Forms,IFPUG 4+,Real-Time Application,Website,Enhancement,1.13,1.855,15
3034,10.8,135,141.35,3200,4,5,Enterprise,3GL,Python,COSMIC,Mathematically Intensive Application,Website,Enhancement,1.42,6.75,4
3035,9.76,122,129.89,15840,11,9,Enterprise,3GL,.Net,IFPUG 4+,Business Application,Internet Banking,New Development,1.15,1.232,11
3036,19.28,241,224.91,13600,17,5,Web,3GL,PHP,NESMA,Real-Time Application,Website,Re-development,2.26,2.835,17
3037,47.92,599,574.35,17920,16,7,Web,3GL,PHP,FiSMA,Infrastructure Software,Transaction System,Re-development,1.24,5.348,16
3038,13.36,167,171.55,9600,10,6,Enterprise,3GL,ASP.Net,FiSMA,Mathematically Intensive Application,IT Management,New Development,4.07,2.783,10
3039,73.92,924,1010.73,10880,17,4,Mobile,3GL,Python,FiSMA,Business Application,IT Management,Other,0.73,13.588,17
3040,38.88,486,439.74,1440,3,3,Mobile,3GL,Javascript,IFPUG 4+,Business Application,Human Resources,Re-development,0.88,54.0,3
3041,49.5,990,932.48,4000,5,5,Mobile,3GL,Visual Basic,IFPUG 4+,Infrastructure Software,Website,Not Defined,2.73,39.6,5
3042,31.92,399,433.98,24640,11,14,Enterprise,3GL,PHP,NESMA,Infrastructure Software,Internet Banking,Other,3.12,2.591,11
3043,16.64,208,196.34,6720,7,6,Web,3GL,.Net,FiSMA,Real-Time Application,Website,Enhancement,1.82,4.952,7
3044,23.95,406,417.88,4480,7,4,Embedded,3GL,C#,FiSMA,Real-Time Application,Human Resources,Enhancement,4.56,14.5,7
3045,4.47,344,372.74,6720,14,3,Enterprise,4GL,SQL,IFPUG 4+,Real-Time Application,Human Resources,Re-development,0.78,8.19,14
3046,39.12,489,480.25,4800,10,3,Mobile,3GL,.Net,COSMIC,Infrastructure Software,Internet Banking,Other,3.97,16.3,10
3047,26.25,525,543.78,8160,17,3,Mobile,3GL,Visual Basic,NESMA,Infrastructure Software,Website,Enhancement,1.65,10.294,17
3048,17.85,357,339.58,4800,10,3,Mobile,3GL,Visual Basic,IFPUG 4+,Infrastructure Software,E-Business,Other,2.46,11.9,10
3049,27.53,186,195.93,8960,14,4,Embedded,3GL,C,NESMA,Infrastructure Software,Website,Enhancement,1.86,3.321,14
3050,18.16,227,208.13,11520,18,4,Mobile,3GL,Python,IFPUG 4+,Infrastructure Software,Air Traffic Management,Enhancement,1.59,3.153,18
3051,30.19,204,190.67,21760,17,8,Web,3GL,C,IFPUG 4+,Business Application,Air Traffic Management,Enhancement,1.31,1.5,17
3052,36.7,248,231.24,8960,14,4,Mobile,3GL,C,IFPUG 4+,Business Application,Human Resources,Other,0.76,4.429,14
3053,70.88,886,944.84,4480,7,4,Embedded,3GL,Javascript,NESMA,Real-Time Application,E-Business,New Development,4.77,31.643,7
3054,68.24,853,824.23,2880,6,3,Web,3GL,Python,NESMA,Real-Time Application,E-Business,New Development,2.01,47.389,6
3055,70.56,882,873.37,14400,18,5,Web,3GL,.Net,COSMIC,Mathematically Intensive Application,IT Management,New Development,2.99,9.8,18
3056,14.26,713,751.07,3360,7,3,Enterprise,4GL,Oracle Forms,FiSMA,Mathematically Intensive Application,Human Resources,Enhancement,0.28,33.952,7
3057,28.1,562,510.63,4800,10,3,Web,3GL,Visual Basic,IFPUG 4+,Real-Time Application,Transaction System,Not Defined,1.84,18.733,10
3058,56.58,943,979.49,5760,12,3,Mobile,3GL,Java,FiSMA,Mathematically Intensive Application,IT Management,Other,3.22,26.194,12
3059,26.55,450,462.6,29920,17,11,Enterprise,3GL,C#,IFPUG 4+,Business Application,Air Traffic Management,New Development,0.62,2.406,17
3060,41.12,514,555.68,2880,9,2,Embedded,3GL,PHP,COSMIC,Business Application,Transaction System,Re-development,0.96,28.556,9
3061,5.35,107,110.49,13600,17,5,Enterprise,3GL,Visual Basic,NESMA,Real-Time Application,Internet Banking,New Development,3.14,1.259,17
3062,8.7,669,687.96,21120,12,11,Enterprise,4GL,SQL,NESMA,Real-Time Application,Human Resources,Not Defined,0.99,5.068,12
3063,57.52,719,697.67,5600,7,5,Embedded,3GL,.Net,IFPUG 4+,Business Application,E-Business,Not Defined,1.01,20.543,7
3064,3.86,297,313.9,14560,13,7,Enterprise,4GL,SQL,IFPUG 4+,Infrastructure Software,Transaction System,New Development,1.22,3.264,13
3065,9.84,123,133.85,11200,14,5,Embedded,3GL,Python,FiSMA,Business Application,IT Management,Other,0.71,1.757,14
3066,30.8,385,414.31,10240,16,4,Enterprise,3GL,Javascript,IFPUG 4+,Business Application,Transaction System,Other,0.21,6.016,16
3067,64.72,809,853.76,4800,15,2,Mobile,3GL,PHP,NESMA,Infrastructure Software,Transaction System,Other,1.1,26.967,15
3068,50.16,627,689.44,4800,6,5,Mobile,3GL,PHP,NESMA,Infrastructure Software,IT Management,Other,1.15,20.9,6
3069,79.33,536,571.9,4160,13,2,Embedded,3GL,C,COSMIC,Real-Time Application,Website,Other,1.23,20.615,13
3070,22.0,275,265.87,25600,16,10,Web,3GL,Javascript,NESMA,Business Application,Transaction System,New Development,0.77,1.719,16
3071,70.72,884,921.76,23040,12,12,Enterprise,3GL,PHP,COSMIC,Mathematically Intensive Application,IT Management,New Development,2.97,6.139,12
3072,20.4,255,250.59,5760,12,3,Embedded,3GL,PHP,IFPUG 4+,Infrastructure Software,Air Traffic Management,New Development,3.81,7.083,12
3073,30.12,502,452.32,24480,17,9,Web,3GL,C++,NESMA,Mathematically Intensive Application,IT Management,Other,2.58,3.281,17
3074,56.16,702,717.4,9600,15,4,Mobile,3GL,PHP,IFPUG 4+,Mathematically Intensive Application,E-Business,Other,3.51,11.7,15
3075,40.3,806,727.91,19040,17,7,Web,3GL,Visual Basic,FiSMA,Infrastructure Software,E-Business,Not Defined,2.85,6.773,17
3076,6.26,313,327.48,6400,8,5,Enterprise,4GL,ABAP,IFPUG 4+,Real-Time Application,IT Management,Not Defined,0.5,7.825,8
3077,13.92,232,245.65,11200,14,5,Enterprise,3GL,C++,NESMA,Mathematically Intensive Application,IT Management,Other,1.75,3.314,14
3078,20.77,352,339.14,2240,7,2,Mobile,3GL,C#,IFPUG 4+,Infrastructure Software,Transaction System,New Development,2.39,25.143,7
3079,8.7,145,155.21,4160,13,2,Embedded,3GL,C++,NESMA,Mathematically Intensive Application,Air Traffic Management,Enhancement,3.87,5.577,13
3080,17.2,344,349.48,5760,9,4,Mobile,3GL,Visual Basic,NESMA,Mathematically Intensive Application,Website,Other,4.6,9.556,9
3081,40.32,504,454.85,22880,11,13,Web,3GL,Javascript,IFPUG 4+,Mathematically Intensive Application,Human Resources,Re-development,2.6,3.524,11
3082,7.61,129,132.52,2400,5,3,Enterprise,3GL,C#,FiSMA,Mathematically Intensive Application,Transaction System,Not Defined,3.45,8.6,5
3083,75.68,946,907.57,29120,13,14,Web,3GL,ASP.Net,NESMA,Infrastructure Software,E-Business,Other,2.3,5.198,13
3084,42.72,712,773.61,4320,9,3,Mobile,3GL,C++,FiSMA,Real-Time Application,Internet Banking,New Development,1.6,26.37,9
3085,32.71,221,215.76,25920,18,9,Web,3GL,C,IFPUG 4+,Real-Time Application,Air Traffic Management,Re-development,1.98,1.364,18
3086,11.52,144,142.16,10880,17,4,Embedded,3GL,.Net,IFPUG 4+,Real-Time Application,Air Traffic Management,Enhancement,1.98,2.118,17
3087,49.44,618,650.3,1920,4,3,Mobile,3GL,.Net,NESMA,Infrastructure Software,Website,Enhancement,1.98,51.5,4
3088,30.0,375,408.47,28800,18,10,Enterprise,3GL,.Net,IFPUG 4+,Business Application,E-Business,Not Defined,0.46,2.083,18
3089,31.32,522,534.02,8160,17,3,Mobile,3GL,C++,FiSMA,Real-Time Application,Air Traffic Management,New Development,3.45,10.235,17
3090,78.56,982,999.22,1280,4,2,Mobile,3GL,PHP,IFPUG 4+,Real-Time Application,Website,Re-development,3.22,122.75,4
3091,72.8,910,896.64,19360,11,11,Web,3GL,Javascript,IFPUG 4+,Business Application,Internet Banking,Re-development,0.37,7.521,11
3092,39.23,665,612.73,15360,16,6,Web,3GL,C#,IFPUG 4+,Mathematically Intensive Application,E-Business,Other,1.79,6.927,16
3093,79.76,997,1041.77,11520,18,4,Mobile,3GL,Javascript,IFPUG 4+,Business Application,Transaction System,Enhancement,0.57,13.847,18
3094,41.3,700,763.6,11200,14,5,Embedded,3GL,C#,IFPUG 4+,Mathematically Intensive Application,Air Traffic Management,Not Defined,3.83,10.0,14
3095,12.4,248,243.1,27200,17,10,Web,3GL,Visual Basic,COSMIC,Infrastructure Software,E-Business,New Development,2.19,1.459,17
3096,53.51,907,988.92,8800,11,5,Embedded,3GL,C#,NESMA,Mathematically Intensive Application,Human Resources,New Development,4.12,16.491,11
3097,16.96,212,204.88,14560,13,7,Web,3GL,Javascript,FiSMA,Business Application,Website,Other,1.43,2.33,13
3098,18.66,933,1013.29,12320,11,7,Enterprise,4GL,ABAP,FiSMA,Infrastructure Software,Internet Banking,Enhancement,1.43,12.117,11
3099,10.64,133,136.61,3200,5,4,Embedded,3GL,PHP,COSMIC,Real-Time Application,Transaction System,Enhancement,4.06,6.65,5
3100,16.34,817,819.26,2400,3,5,Enterprise,4GL,PowerBuilder,IFPUG 4+,Real-Time Application,Internet Banking,New Development,0.38,54.467,3
3101,40.96,512,555.39,960,3,2,Mobile,3GL,Javascript,COSMIC,Mathematically Intensive Application,Internet Banking,Other,3.01,85.333,3
3102,57.42,957,891.22,8320,4,13,Web,3GL,Java,IFPUG 4+,Business Application,Transaction System,Re-development,1.32,18.404,4
3103,15.24,254,251.89,19200,10,12,Web,3GL,C++,FiSMA,Real-Time Application,Air Traffic Management,Enhancement,3.04,2.117,10
3104,50.16,627,618.95,4800,5,6,Web,3GL,Javascript,FiSMA,Infrastructure Software,Internet Banking,Re-development,4.81,20.9,5
3105,23.52,294,290.35,2240,7,2,Embedded,3GL,.Net,COSMIC,Mathematically Intensive Application,Internet Banking,Enhancement,3.39,21.0,7
3106,62.08,776,759.36,1920,6,2,Embedded,3GL,Python,IFPUG 4+,Real-Time Application,Internet Banking,Re-development,2.1,64.667,6
3107,116.92,790,814.27,11200,14,5,Embedded,3GL,C,NESMA,Real-Time Application,Air Traffic Management,Other,1.51,11.286,14
3108,45.92,574,622.46,6400,10,4,Mobile,3GL,.Net,FiSMA,Infrastructure Software,Website,Re-development,3.36,14.35,10
3109,27.68,346,336.37,13600,17,5,Mobile,3GL,ASP.Net,COSMIC,Real-Time Application,Internet Banking,Re-development,1.77,4.071,17
3110,29.16,486,461.13,5120,8,4,Embedded,3GL,C++,IFPUG 4+,Mathematically Intensive Application,Transaction System,New Development,2.68,15.188,8
3111,43.84,548,531.5,4800,10,3,Embedded,3GL,Javascript,FiSMA,Business Application,IT Management,Re-development,1.41,18.267,10
3112,45.25,905,826.29,3840,12,2,Embedded,3GL,Visual Basic,FiSMA,Mathematically Intensive Application,E-Business,Re-development,1.54,37.708,12
3113,34.02,567,561.34,2400,5,3,Embedded,3GL,C++,COSMIC,Infrastructure Software,Human Resources,New Development,2.87,37.8,5
3114,58.16,727,717.44,2560,4,4,Web,3GL,Python,FiSMA,Mathematically Intensive Application,E-Business,New Development,2.25,45.438,4
3115,39.44,493,503.36,7680,12,4,Embedded,3GL,.Net,IFPUG 4+,Business Application,Air Traffic Management,New Development,0.57,10.271,12
3116,18.59,315,293.37,10560,6,11,Web,3GL,C#,NESMA,Real-Time Application,E-Business,Other,2.74,4.773,6
3117,23.16,386,363.11,5600,7,5,Web,3GL,C++,FiSMA,Mathematically Intensive Application,Human Resources,Not Defined,1.68,11.029,7
3118,28.71,194,213.04,3840,8,3,Embedded,3GL,C,COSMIC,Infrastructure Software,Human Resources,New Development,3.54,8.083,8
3119,15.7,314,330.56,5760,9,4,Embedded,3GL,Visual Basic,FiSMA,Infrastructure Software,Transaction System,Re-development,2.29,8.722,9
3120,12.48,208,205.57,14400,10,9,Web,3GL,C++,IFPUG 4+,Business Application,Human Resources,Enhancement,0.75,2.311,10
3121,21.44,268,263.78,13600,17,5,Mobile,3GL,Javascript,FiSMA,Mathematically Intensive Application,Internet Banking,New Development,3.36,3.153,17
3122,21.6,360,341.59,15840,9,11,Web,3GL,C++,NESMA,Business Application,E-Business,Re-development,1.3,3.636,9
3123,8.72,109,99.4,7680,8,6,Web,3GL,ASP.Net,COSMIC,Infrastructure Software,Transaction System,Other,1.29,2.271,8
3124,10.48,524,559.39,20800,13,10,Enterprise,4GL,ABAP,IFPUG 4+,Real-Time Application,Transaction System,New Development,1.4,4.031,13
3125,27.26,462,470.74,5600,7,5,Embedded,3GL,C#,NESMA,Infrastructure Software,Internet Banking,Enhancement,2.07,13.2,7
3126,9.2,184,175.17,6240,13,3,Embedded,3GL,Visual Basic,IFPUG 4+,Mathematically Intensive Application,Human Resources,Other,3.12,4.718,13
3127,59.82,997,1004.94,4800,3,10,Enterprise,3GL,Java,IFPUG 4+,Business Application,E-Business,Not Defined,0.97,33.233,3
3128,17.5,350,350.27,17920,16,7,Enterprise,3GL,Visual Basic,COSMIC,Mathematically Intensive Application,Internet Banking,New Development,1.77,3.125,16
3129,34.75,695,737.84,1280,4,2,Mobile,3GL,Visual Basic,IFPUG 4+,Business Application,Transaction System,Re-development,1.45,86.875,4
3130,137.94,932,933.45,10880,17,4,Mobile,3GL,C,COSMIC,Real-Time Application,E-Business,Other,4.72,13.706,17
3131,10.06,503,548.31,16640,8,13,Enterprise,4GL,ABAP,IFPUG 4+,Infrastructure Software,Human Resources,Re-development,0.91,4.837,8
3132,10.64,133,145.23,5120,16,2,Mobile,3GL,Python,FiSMA,Mathematically Intensive Application,Internet Banking,Enhancement,3.22,4.156,16
3133,79.84,998,1087.42,17600,10,11,Enterprise,3GL,ASP.Net,COSMIC,Business Application,Transaction System,Not Defined,0.22,9.073,10
3134,85.25,576,566.0,34560,18,12,Web,3GL,C,IFPUG 4+,Real-Time Application,IT Management,Other,2.11,2.667,18
3135,72.82,492,462.46,25600,16,10,Web,3GL,C,NESMA,Real-Time Application,Internet Banking,Other,1.4,3.075,16
3136,37.7,639,594.73,9600,15,4,Web,3GL,C#,NESMA,Real-Time Application,IT Management,Re-development,4.48,10.65,15
3137,58.98,983,939.43,31680,18,11,Web,3GL,Java,NESMA,Mathematically Intensive Application,Human Resources,Enhancement,2.35,4.965,18
3138,20.94,349,379.11,2880,9,2,Mobile,3GL,Java,FiSMA,Mathematically Intensive Application,Website,Re-development,2.05,19.389,9
3139,91.91,621,585.28,10400,13,5,Mobile,3GL,C,IFPUG 4+,Real-Time Application,IT Management,Not Defined,1.23,9.554,13
3140,19.14,319,350.81,8960,14,4,Embedded,3GL,C++,FiSMA,Mathematically Intensive Application,E-Business,Enhancement,3.81,5.696,14
3141,37.68,471,462.25,2880,9,2,Mobile,3GL,ASP.Net,IFPUG 4+,Business Application,IT Management,Enhancement,1.22,26.167,9
3142,8.96,112,119.37,3840,6,4,Embedded,3GL,ASP.Net,FiSMA,Infrastructure Software,IT Management,Enhancement,2.56,4.667,6
3143,16.98,849,855.03,27200,17,10,Enterprise,4GL,ABAP,COSMIC,Business Application,Human Resources,Enhancement,1.36,4.994,17
3144,19.5,325,314.82,7680,16,3,Mobile,3GL,Java,COSMIC,Mathematically Intensive Application,Transaction System,New Development,4.04,6.771,16
3145,132.61,896,871.17,15840,11,9,Web,3GL,C,IFPUG 4+,Business Application,Human Resources,Not Defined,0.74,9.051,11
3146,16.88,211,192.78,24640,14,11,Web,3GL,ASP.Net,COSMIC,Business Application,Human Resources,Other,1.45,1.37,14
3147,32.48,406,397.77,3840,8,3,Embedded,3GL,Python,FiSMA,Infrastructure Software,E-Business,Enhancement,5.0,16.917,8
3148,58.76,996,995.76,13440,14,6,Web,3GL,C#,NESMA,Real-Time Application,IT Management,Enhancement,3.06,11.857,14
3149,20.1,402,405.5,9600,12,5,Mobile,3GL,Visual Basic,IFPUG 4+,Mathematically Intensive Application,Human Resources,Re-development,4.53,6.7,12
3150,61.76,772,770.22,5760,9,4,Embedded,3GL,ASP.Net,NESMA,Mathematically Intensive Application,Internet Banking,Other,3.48,21.444,9
3151,46.85,794,809.6,4320,9,3,Mobile,3GL,C#,COSMIC,Real-Time Application,Transaction System,Enhancement,2.53,29.407,9
3152,126.54,855,799.27,5760,9,4,Embedded,3GL,C,COSMIC,Infrastructure Software,IT Management,Enhancement,4.22,23.75,9
3153,23.04,384,372.84,5760,12,3,Web,3GL,C++,NESMA,Mathematically Intensive Application,Transaction System,Other,3.74,10.667,12
3154,53.81,912,913.32,2560,4,4,Mobile,3GL,C#,FiSMA,Real-Time Application,IT Management,New Development,3.85,57.0,4
3155,121.51,821,863.11,10400,13,5,Mobile,3GL,C,NESMA,Business Application,E-Business,Re-development,1.29,12.631,13
3156,37.56,626,684.07,4480,14,2,Mobile,3GL,Java,IFPUG 4+,Infrastructure Software,Air Traffic Management,Not Defined,1.38,22.357,14
3157,40.18,681,735.65,7200,15,3,Mobile,3GL,C#,COSMIC,Business Application,Transaction System,Other,0.71,15.133,15
3158,68.56,857,801.54,8960,4,14,Web,3GL,Python,NESMA,Business Application,Human Resources,Re-development,0.91,15.304,4
3159,9.84,123,119.41,21120,11,12,Web,3GL,PHP,IFPUG 4+,Business Application,Website,Not Defined,0.36,0.932,11
3160,22.8,285,283.93,1920,6,2,Mobile,3GL,Python,FiSMA,Mathematically Intensive Application,Website,Other,2.7,23.75,6
3161,15.35,307,277.62,7680,8,6,Web,3GL,Visual Basic,FiSMA,Real-Time Application,Human Resources,Not Defined,4.46,6.396,8
3162,11.92,202,189.08,7040,11,4,Mobile,3GL,C#,NESMA,Business Application,Human Resources,New Development,1.26,4.591,11
3163,70.48,881,948.05,29920,17,11,Enterprise,3GL,Javascript,COSMIC,Business Application,Website,Not Defined,0.49,4.711,17
3164,59.04,738,785.48,14400,18,5,Mobile,3GL,Python,NESMA,Infrastructure Software,Internet Banking,Other,4.39,8.2,18
3165,15.92,796,822.86,32640,17,12,Enterprise,4GL,ABAP,IFPUG 4+,Business Application,Website,Enhancement,0.76,3.902,17
3166,28.72,359,331.07,2400,5,3,Mobile,3GL,Javascript,COSMIC,Business Application,E-Business,Enhancement,0.97,23.933,5
3167,26.9,538,494.98,5120,16,2,Mobile,3GL,Visual Basic,FiSMA,Infrastructure Software,Human Resources,Enhancement,2.1,16.812,16
3168,48.6,810,846.32,5760,9,4,Mobile,3GL,C++,IFPUG 4+,Mathematically Intensive Application,E-Business,Re-development,1.15,22.5,9
3169,18.04,902,913.53,10240,16,4,Enterprise,4GL,ABAP,COSMIC,Infrastructure Software,Human Resources,Other,1.08,14.094,16
3170,36.88,625,593.47,30720,16,12,Web,3GL,C#,NESMA,Mathematically Intensive Application,Website,Other,1.09,3.255,16
3171,115.14,778,811.47,2560,4,4,Mobile,3GL,C,COSMIC,Business Application,Air Traffic Management,New Development,1.06,48.625,4
3172,22.35,151,146.02,1920,6,2,Mobile,3GL,C,FiSMA,Infrastructure Software,Air Traffic Management,Enhancement,3.1,12.583,6
3173,41.84,523,520.16,2560,8,2,Mobile,3GL,Javascript,NESMA,Mathematically Intensive Application,Internet Banking,Enhancement,2.34,32.688,8
3174,58.8,980,961.55,12480,13,6,Web,3GL,Java,FiSMA,Infrastructure Software,E-Business,Enhancement,3.06,12.564,13
3175,27.2,340,329.82,11520,9,8,Web,3GL,PHP,FiSMA,Business Application,IT Management,Re-development,1.4,4.722,9
3176,12.6,210,224.13,8320,13,4,Embedded,3GL,Java,IFPUG 4+,Business Application,Transaction System,Other,1.25,4.038,13
3177,29.44,368,396.8,2240,7,2,Mobile,3GL,Javascript,NESMA,Real-Time Application,Transaction System,Not Defined,4.75,26.286,7
3178,44.9,898,811.2,5600,5,7,Web,3GL,Visual Basic,COSMIC,Infrastructure Software,Internet Banking,New Development,4.61,25.657,5
3179,30.9,515,506.3,31680,18,11,Web,3GL,C++,IFPUG 4+,Real-Time Application,Human Resources,New Development,1.1,2.601,18
3180,25.2,315,342.01,7680,16,3,Embedded,3GL,.Net,NESMA,Business Application,Internet Banking,Enhancement,0.72,6.562,16
3181,30.33,514,492.76,5440,17,2,Mobile,3GL,C#,IFPUG 4+,Mathematically Intensive Application,Air Traffic Management,Other,1.28,15.118,17
3182,15.26,763,766.81,23040,16,9,Enterprise,4GL,PowerBuilder,NESMA,Infrastructure Software,Air Traffic Management,Other,0.29,5.299,16
3183,33.9,565,535.93,13440,14,6,Web,3GL,Java,IFPUG 4+,Real-Time Application,IT Management,New Development,2.67,6.726,14
3184,9.36,117,108.59,14400,10,9,Web,3GL,ASP.Net,NESMA,Mathematically Intensive Application,Internet Banking,Not Defined,4.54,1.3,10
3185,8.0,100,90.45,4480,14,2,Embedded,3GL,Javascript,IFPUG 4+,Real-Time Application,Air Traffic Management,Not Defined,3.78,3.571,14
3186,33.92,575,572.9,960,3,2,Mobile,3GL,C#,NESMA,Mathematically Intensive Application,Transaction System,New Development,4.94,95.833,3
3187,4.34,217,227.95,33280,16,13,Enterprise,4GL,ABAP,FiSMA,Business Application,IT Management,Not Defined,0.55,1.043,16
3188,43.32,722,705.09,2880,6,3,Embedded,3GL,Java,FiSMA,Infrastructure Software,Human Resources,Enhancement,3.71,40.111,6
3189,17.04,213,226.41,2400,5,3,Embedded,3GL,ASP.Net,IFPUG 4+,Mathematically Intensive Application,Human Resources,Other,3.32,14.2,5
3190,10.68,178,194.06,1920,6,2,Embedded,3GL,C++,NESMA,Infrastructure Software,Air Traffic Management,Enhancement,2.72,14.833,6
3191,23.04,384,418.58,6240,13,3,Embedded,3GL,C++,NESMA,Business Application,E-Business,Re-development,0.68,9.846,13
